Date,Fechamento,Abertura,Maxima,Minima,Chikou,Tekan,Kinju,Senkou A,Senkou B,Chikou,Chikou1,Chikou2,T/K ,T/K 1,T/K 2,Preco X T/K ,Preco X T/K 1,Preco X T/K 2,Kumo ,Kumo 1,Kumo 2,Resultado
2/1/213,11.5,11.12,11.2,11.5,1.52,None,None,None,None,None,None,1,None,None,None,None,None,None,None,None,None,2
3/1/213,11.5,11.8,11.9,1.94,1.69,None,None,None,None,None,None,1,None,None,None,None,None,None,None,None,None,2
4/1/213,1.88,1.97,11.5,1.75,1.55,None,None,None,None,None,None,1,None,None,None,None,None,None,None,None,None,2
7/1/213,1.79,1.81,1.84,1.7,1.88,None,None,None,None,None,1,None,None,None,None,None,None,None,None,None,None,1
8/1/213,1.88,1.69,1.98,1.69,1.76,None,None,None,None,1,None,None,None,None,None,None,None,None,None,None,None,0
9/1/213,1.96,1.99,11,1.85,1.59,None,None,None,None,None,1,1,None,None,None,None,None,None,None,None,None,2
1/1/213,1.95,11.1,11.3,1.8,1.29,None,None,None,None,None,None,1,None,None,None,None,None,None,None,None,None,2
11/1/213,1.96,1.99,1.99,1.82,1.14,None,None,None,None,None,None,1,None,None,None,None,None,None,None,None,None,2
14/1/213,1.87,1.96,1.98,1.87,1.33,1.95,None,None,None,None,None,1,None,None,None,None,None,None,None,None,None,2
15/1/213,1.61,1.87,1.96,1.58,1.36,1.84,None,None,None,None,None,1,None,None,None,None,None,None,None,None,None,2
16/1/213,1.49,1.54,1.58,1.27,1.39,1.66,None,None,None,1,None,None,None,None,None,None,None,None,None,None,None,0
17/1/213,1.8,1.51,1.83,1.5,1.41,1.65,None,None,None,None,None,1,None,None,None,None,None,None,None,None,None,2
18/1/213,1.9,1.84,1.92,1.75,1.5,1.65,None,None,None,None,None,1,None,None,None,None,None,None,None,None,None,2
21/1/213,1.95,1.82,1.96,1.82,1.3,1.65,None,None,None,None,None,1,None,None,None,None,None,None,None,None,None,2
22/1/213,1.95,1.9,1.96,1.77,1.32,1.65,None,None,None,None,None,1,None,None,None,None,None,None,None,None,None,2
23/1/213,1.89,1.89,1.94,1.83,1.46,1.63,None,None,None,None,None,1,None,None,None,None,None,None,None,None,None,2
24/1/213,1.68,1.89,1.91,1.58,1.97,1.63,None,None,None,None,1,None,None,None,None,None,None,None,None,None,None,1
28/1/213,1.62,1.72,1.72,1.56,1.8,1.62,None,None,None,None,1,None,None,None,None,None,None,None,None,None,None,1
29/1/213,1.9,1.57,1.9,1.57,1.97,1.62,None,None,None,None,1,None,None,None,None,None,None,None,None,None,None,1
3/1/213,1.74,1.81,1.9,1.73,11.4,1.73,None,None,None,None,1,None,None,None,None,None,None,None,None,None,None,1
31/1/213,1.91,1.8,1.91,1.68,1.83,1.76,None,None,None,1,None,None,None,None,None,None,None,None,None,None,None,0
1/2/213,11.22,1.91,11.23,1.9,1.53,1.9,None,None,None,None,None,1,None,None,None,None,None,None,None,None,None,2
4/2/213,11,11.9,11.16,1.88,1.72,1.9,None,None,None,None,None,1,None,None,None,None,None,None,None,None,None,2
5/2/213,11.23,11.4,11.23,11.1,1.75,1.9,None,None,None,None,None,1,None,None,None,None,None,None,None,None,None,2
6/2/213,1.87,11.21,11.21,1.82,1.65,1.9,None,None,None,None,None,1,None,None,None,None,None,None,None,None,None,2
7/2/213,1.69,1.84,1.99,1.53,1.72,1.88,1.75,None,None,1,None,None,None,1,None,1,None,None,None,None,None,1
8/2/213,1.52,1.62,1.72,1.51,1.54,1.87,1.75,None,None,1,None,None,None,1,None,None,None,1,None,None,None,1
13/2/213,1.69,1.55,1.78,1.54,1.25,1.87,1.75,None,None,None,None,1,None,1,None,None,None,1,None,None,None,2
14/2/213,1.55,1.68,1.68,1.45,1.32,1.84,1.75,None,None,None,None,1,None,1,None,None,None,1,None,None,None,2
15/2/213,1.88,1.55,1.97,1.45,1.36,1.84,1.75,None,None,None,None,1,None,1,None,1,None,None,None,None,None,0
18/2/213,1.76,1.8,1.91,1.69,1.46,1.84,1.75,None,None,None,None,1,None,1,None,1,None,None,None,None,None,0
19/2/213,1.59,1.77,1.91,1.53,1.56,1.84,1.75,None,None,1,None,None,None,1,None,1,None,None,None,None,None,1
2/2/213,1.29,1.57,1.57,1.1,1.68,1.66,1.67,None,None,None,1,None,None,None,1,None,None,1,None,None,None,2
21/2/213,1.14,1.23,1.42,1.4,1.72,1.52,1.64,None,None,None,1,None,None,None,1,None,None,1,None,None,None,2
22/2/213,1.33,1.2,1.33,1.2,1.5,1.5,1.63,5.47,None,None,1,None,None,None,1,None,None,1,None,None,None,2
25/2/213,1.36,1.33,1.55,1.25,1.76,1.5,1.63,5.42,None,None,1,None,None,None,1,None,None,1,None,None,None,2
26/2/213,1.39,1.33,1.54,1.28,1.74,1.5,1.63,5.33,None,None,1,None,None,None,1,None,None,1,None,None,None,2
27/2/213,1.41,1.37,1.53,1.22,1.73,1.5,1.63,5.33,None,None,1,None,None,None,1,None,None,1,None,None,None,2
28/2/213,1.5,1.36,1.62,1.33,1.61,1.47,1.63,5.33,None,1,None,None,None,None,1,1,None,None,None,None,None,2
1/3/213,1.3,1.38,1.38,1.15,1.54,1.47,1.63,5.33,None,None,1,None,None,None,1,None,None,1,None,None,None,2
4/3/213,1.32,1.28,1.32,1.4,1.87,1.32,1.63,5.33,None,None,1,None,None,None,1,1,None,None,None,None,None,0
5/3/213,1.46,1.53,1.78,1.46,1.65,1.4,1.63,5.32,None,1,None,None,None,None,1,1,None,None,None,None,None,2
6/3/213,1.97,1.5,1.97,1.49,1.33,1.5,1.63,5.31,None,None,None,1,None,None,1,1,None,None,None,None,None,2
7/3/213,1.8,11.2,11.4,1.69,1.26,1.54,1.63,5.31,None,None,None,1,None,None,1,None,1,None,None,None,None,2
8/3/213,1.97,1.72,11.1,1.72,1.37,1.54,1.63,5.31,None,None,None,1,None,None,1,None,1,None,None,None,None,2
11/3/213,11.4,1.88,11.5,1.88,1.19,1.55,1.63,5.37,None,None,None,1,None,None,1,None,1,None,None,None,None,2
12/3/213,1.83,1.97,11,1.76,1.29,1.55,1.63,5.38,None,None,1,1,None,None,1,None,1,None,None,None,None,2
13/3/213,1.53,1.84,1.9,1.51,1.44,1.55,1.63,5.45,None,None,None,1,None,None,1,1,None,None,None,None,None,2
14/3/213,1.72,1.72,1.76,1.57,1.61,1.55,1.63,5.45,None,1,None,None,None,None,1,None,1,None,None,None,None,0
15/3/213,1.75,1.72,1.96,1.72,1.73,1.76,1.62,5.45,None,1,None,None,None,1,None,1,None,None,None,None,None,1
18/3/213,1.65,1.62,1.72,1.58,1.68,1.77,1.54,5.45,None,1,None,None,None,1,None,1,None,None,None,None,None,1
19/3/213,1.72,1.66,1.78,1.64,1.85,1.78,1.54,1.82,None,None,1,None,None,1,None,1,None,None,None,None,None,1
2/3/213,1.54,1.72,1.83,1.45,1.83,1.75,1.54,1.81,None,None,None,None,None,1,None,1,None,None,None,None,None,1
21/3/213,1.25,1.54,1.55,1.23,1.69,1.64,1.54,1.81,None,None,1,None,None,1,None,1,None,None,None,None,None,1
22/3/213,1.32,1.29,1.44,1.18,11.4,1.59,1.54,1.8,None,None,1,None,None,1,None,None,None,1,None,None,None,1
25/3/213,1.36,1.27,1.42,1.18,11.26,1.57,1.54,1.8,None,None,1,None,None,1,None,None,None,1,None,None,None,1
26/3/213,1.46,1.4,1.58,1.38,11.45,1.57,1.54,1.8,None,None,1,None,None,1,None,None,None,1,None,None,None,1
27/3/213,1.56,1.47,1.61,1.33,11.4,1.57,1.54,1.8,None,None,1,None,None,1,None,1,None,None,None,None,None,1
28/3/213,1.68,1.54,1.7,1.54,11.44,1.51,1.54,1.66,None,None,1,None,None,None,1,1,None,None,None,None,None,1
1/4/213,1.72,1.66,1.81,1.62,11.41,1.51,1.54,1.58,None,None,1,None,None,None,1,None,1,None,None,None,None,1
2/4/213,1.5,1.75,1.78,1.47,11.41,1.51,1.55,1.56,None,None,1,None,None,None,1,1,None,None,None,None,None,0
3/4/213,1.76,1.49,1.76,1.39,11.47,1.5,1.55,1.56,None,None,1,None,None,None,1,1,None,None,None,None,None,0
4/4/213,1.74,1.72,1.8,1.62,11.3,1.5,1.55,1.56,None,None,1,None,None,None,1,None,1,None,None,None,None,1
5/4/213,1.73,1.65,1.88,1.45,11.3,1.53,1.55,1.56,None,None,1,None,None,None,1,None,1,None,None,None,None,1
8/4/213,1.61,1.65,1.79,1.46,11.31,1.61,1.55,1.55,None,None,1,None,None,1,None,1,None,None,None,None,None,1
9/4/213,1.54,1.65,1.68,1.47,11.18,1.61,1.55,1.55,None,None,1,None,None,1,None,1,None,None,None,None,None,1
1/4/213,1.87,1.57,1.94,1.56,11.26,1.67,1.62,1.47,None,None,1,None,None,1,None,1,None,None,None,None,None,1
11/4/213,1.65,1.83,1.88,1.62,11.49,1.67,1.62,1.51,None,None,1,None,None,1,None,1,None,None,None,None,None,1
12/4/213,1.33,1.61,1.65,1.33,11.58,1.64,1.62,1.56,None,None,1,None,None,1,None,None,None,1,None,None,None,1
15/4/213,1.26,1.22,1.56,1.22,11.61,1.58,1.62,1.58,None,None,1,None,None,None,1,None,None,1,None,None,None,2
16/4/213,1.37,1.33,1.45,1.26,11.53,1.58,1.62,1.58,None,None,1,None,None,None,1,None,None,1,None,None,None,2
17/4/213,1.19,1.33,1.47,1.8,11.45,1.51,1.54,1.59,None,None,1,None,None,None,1,None,None,1,None,None,None,2
18/4/213,1.29,1.26,1.37,1.12,11.51,1.51,1.52,1.59,None,None,1,None,None,None,1,None,None,1,None,None,None,2
19/4/213,1.44,1.35,1.58,1.3,11.61,1.51,1.52,1.59,None,None,1,None,None,None,1,None,None,1,None,None,None,2
22/4/213,1.61,1.46,1.64,1.46,11.29,1.51,1.52,1.59,None,None,1,None,None,None,1,1,None,None,None,None,None,0
23/4/213,1.73,1.61,1.76,1.6,11.25,1.48,1.51,1.69,None,None,1,None,None,None,1,None,1,None,None,None,None,1
24/4/213,1.68,1.68,1.87,1.6,11.17,1.48,1.51,1.65,None,None,1,None,None,None,1,None,1,None,None,None,None,1
25/4/213,1.85,1.68,1.9,1.52,11.18,1.49,1.51,1.66,1.63,None,1,None,None,None,1,None,1,None,None,1,None,1
26/4/213,1.83,1.84,1.99,1.69,1.89,1.54,1.54,1.64,1.63,1,None,None,1,None,None,None,1,None,None,1,None,1
29/4/213,1.69,1.89,1.93,1.61,1.99,1.54,1.54,1.59,1.63,None,1,None,1,None,None,None,1,None,None,None,1,1
3/4/213,11.4,1.7,11.1,1.7,1.89,1.61,1.59,1.56,1.63,1,None,None,None,1,None,None,1,None,None,None,1,1
2/5/213,11.26,1.97,11.37,1.96,1.66,1.84,1.73,1.55,1.63,None,None,1,None,1,None,None,1,None,None,None,1,1
3/5/213,11.45,11.35,11.53,11.29,1.29,11,1.81,1.55,1.63,None,None,1,None,None,1,None,1,None,None,None,1,1
6/5/213,11.4,11.45,11.47,11.22,1.9,11.3,1.81,1.55,1.63,None,None,1,None,1,None,None,1,None,None,None,1,1
7/5/213,11.44,11.37,11.51,11.32,1.31,11.3,1.81,1.52,1.63,None,None,1,None,1,None,None,1,None,None,None,1,1
8/5/213,11.41,11.47,11.52,11.38,1.14,11.3,1.81,1.52,1.63,None,None,1,None,1,None,None,1,None,None,None,1,1
9/5/213,11.41,11.4,11.52,11.25,1.17,11.7,1.81,1.53,1.63,None,None,1,None,1,None,None,1,None,None,None,1,1
1/5/213,11.47,11.34,11.5,11.29,1.49,11.7,1.81,1.52,1.63,None,None,1,None,1,None,None,1,None,None,None,1,1
13/5/213,11.3,11.39,11.52,11.27,9.76,11.12,1.81,1.52,1.63,None,1,None,None,1,None,None,1,None,None,None,1,1
14/5/213,11.3,11.3,11.35,11.14,9.42,11.25,1.81,1.54,1.63,None,1,None,None,1,None,None,1,None,None,None,1,1
15/5/213,11.31,11.29,11.39,11.17,9.2,11.34,1.81,1.58,1.63,None,1,None,None,1,None,1,None,None,None,None,1,2
16/5/213,11.18,11.29,11.37,11.15,9.41,11.33,1.81,1.58,1.63,None,1,None,None,1,None,1,None,None,None,None,1,2
17/5/213,11.26,11.21,11.29,11.17,9.7,11.33,1.81,1.64,1.63,None,1,None,None,1,None,1,None,None,None,1,None,1
2/5/213,11.49,11.26,11.5,11.19,9.7,11.33,1.81,1.64,1.63,None,1,None,None,1,None,1,None,None,None,1,None,1
21/5/213,11.58,11.51,11.63,11.45,9.87,11.39,1.86,1.63,1.63,None,1,None,None,1,None,None,1,None,1,None,None,1
22/5/213,11.61,11.63,11.65,11.41,9.9,11.4,1.87,1.6,1.63,None,1,None,None,1,None,None,1,None,None,None,1,1
23/5/213,11.53,11.49,11.61,11.41,1.29,11.4,1.87,1.6,1.63,None,None,1,None,1,None,None,1,None,None,None,1,1
24/5/213,11.45,11.46,11.5,11.27,9.73,11.4,1.89,1.53,1.63,None,1,None,None,1,None,None,1,None,None,None,1,1
27/5/213,11.51,11.46,11.6,11.41,9.68,11.4,1.98,1.52,1.63,None,1,None,None,1,None,None,1,None,None,None,1,1
28/5/213,11.61,11.59,11.66,11.51,9.73,11.41,11.6,1.52,1.63,None,1,None,None,1,None,None,1,None,None,None,1,1
29/5/213,11.29,11.52,11.61,11.22,9.73,11.42,11.9,1.52,1.63,None,1,None,None,1,None,1,None,None,None,None,1,2
31/5/213,11.25,11.36,11.36,1.99,9.83,11.33,11.9,1.5,1.62,None,1,None,None,1,None,1,None,None,None,None,1,2
3/6/213,11.17,11.21,11.33,11.9,1.2,11.33,11.9,1.49,1.54,None,None,1,None,1,None,1,None,None,None,None,1,2
4/6/213,11.18,11.28,11.28,11,1.37,11.33,11.14,1.5,1.54,1,None,None,None,1,None,1,None,None,None,None,1,2
5/6/213,1.89,11.12,11.38,1.84,1.13,11.25,11.14,1.54,1.54,None,None,1,None,1,None,None,None,1,1,None,None,2
6/6/213,1.99,1.93,11.5,1.82,1.19,11.24,11.18,1.54,1.54,None,None,1,None,1,None,None,None,1,1,None,None,2
7/6/213,1.89,1.83,1.9,1.69,9.83,11.18,11.18,1.6,1.56,None,1,None,1,None,None,None,None,1,None,1,None,2
1/6/213,1.66,1.75,1.88,1.57,1,11.12,11.12,1.78,1.7,None,None,1,1,None,None,None,None,1,None,1,None,2
11/6/213,1.29,1.51,1.57,1.25,1.13,1.93,1.96,1.9,1.78,None,None,1,None,None,1,None,None,1,None,1,None,2
12/6/213,1.9,1.37,1.45,1.6,9.85,1.72,1.86,1.92,1.78,None,1,None,None,None,1,None,None,1,None,1,None,2
13/6/213,1.31,1.8,1.37,1.8,9.93,1.72,1.86,1.92,1.78,None,1,None,None,None,1,None,None,1,None,1,None,2
14/6/213,1.14,1.39,1.41,9.95,9.94,1.67,1.81,1.92,1.78,None,1,1,None,None,1,None,None,1,None,1,None,2
17/6/213,1.17,1.21,1.33,1.11,9.86,1.67,1.81,1.94,1.79,None,1,None,None,None,1,None,None,1,None,1,None,2
18/6/213,1.49,1.8,1.5,1.6,1.7,1.5,1.81,1.94,1.79,1,None,None,None,None,1,None,None,1,None,1,None,2
19/6/213,9.76,1.36,1.37,9.72,1.21,1.31,1.69,1.96,1.79,None,None,1,None,None,1,1,None,None,None,1,None,2
2/6/213,9.42,9.65,9.69,9.17,9.96,1.3,1.42,11.3,1.79,None,1,None,None,None,1,None,1,None,None,1,None,0
21/6/213,9.2,9.36,9.42,9.13,9.68,9.85,1.4,11.7,1.79,None,1,None,None,1,None,1,None,None,None,1,None,0
24/6/213,9.41,9.4,9.41,9.4,9.85,9.77,1.35,11.7,1.79,None,1,None,None,1,None,1,None,None,None,1,None,0
25/6/213,9.7,9.41,9.81,9.38,1,9.77,1.35,11.7,1.81,None,None,1,None,1,None,1,None,None,None,1,None,0
26/6/213,9.7,9.84,9.92,9.66,9.73,9.77,1.35,11.7,1.81,1,None,None,None,1,None,1,None,None,None,1,None,2
27/6/213,9.87,9.75,1.1,9.75,9.53,9.77,1.35,11.12,1.86,None,1,1,None,1,None,1,None,None,None,1,None,2
28/6/213,9.9,9.8,9.99,9.72,9.26,9.77,1.35,11.13,1.87,None,None,1,None,1,None,None,1,None,None,1,None,2
1/7/213,1.29,9.9,1.29,9.87,9.31,9.71,1.35,11.13,1.87,None,1,1,None,1,None,1,None,None,None,1,None,2
2/7/213,9.73,1.16,1.18,9.55,9.69,9.67,1.35,11.14,1.87,None,1,None,None,1,None,1,None,None,None,1,None,2
3/7/213,9.68,9.6,9.84,9.41,9.36,9.67,1.35,11.19,1.87,None,None,1,None,1,None,1,None,None,None,1,None,2
4/7/213,9.73,9.79,1.1,9.72,9.49,9.67,1.33,11.23,1.87,None,1,1,None,1,None,None,1,None,None,1,None,2
5/7/213,9.73,9.68,9.73,9.45,9.49,9.84,1.21,11.25,1.87,1,None,None,None,1,None,1,None,None,None,1,None,2
8/7/213,9.83,9.64,9.94,9.63,9.26,9.85,1.21,11.21,1.87,None,None,1,None,1,None,1,None,None,None,1,None,2
1/7/213,1.2,9.84,1.2,9.76,9.21,9.85,1.21,11.21,1.87,None,1,1,None,1,None,1,None,None,None,1,None,2
11/7/213,1.37,1.13,1.45,1.13,9.37,9.93,1.21,11.23,1.87,None,1,None,None,1,None,1,None,None,None,1,None,2
12/7/213,1.13,1.29,1.37,1.9,9.7,9.93,1.5,11.19,1.87,None,1,None,None,1,None,1,None,None,None,1,None,2
15/7/213,1.19,1.23,1.25,1.7,9.4,9.93,9.97,11.21,1.87,None,1,None,None,None,1,None,None,1,None,1,None,2
16/7/213,9.83,1.25,1.28,9.8,9.26,9.93,9.96,11.18,1.87,None,1,1,None,None,1,None,None,1,None,1,None,2
17/7/213,1,9.86,1.9,9.74,9.25,9.95,9.81,11.12,1.87,None,1,1,None,1,None,1,None,None,None,1,None,1
18/7/213,1.13,9.96,1.16,9.92,9.71,9.95,9.77,1.94,1.87,None,1,1,None,1,None,1,None,None,None,1,None,1
19/7/213,9.85,1.1,1.6,9.74,9.65,1.4,9.77,1.79,1.86,None,1,1,None,None,1,1,None,None,None,None,1,2
22/7/213,9.93,9.88,1.4,9.85,9.16,1.1,9.77,1.79,1.86,None,1,1,None,None,1,None,1,None,None,None,1,2
23/7/213,9.94,1.1,1.15,9.89,9.35,1.1,9.77,1.74,1.81,None,1,1,None,None,1,1,None,None,None,None,1,2
24/7/213,9.86,9.97,1,9.85,9.41,1.6,9.77,1.74,1.81,None,1,1,None,None,1,None,1,None,None,None,1,2
25/7/213,1.7,9.78,1.7,9.75,9.48,1.1,9.75,1.65,1.81,None,1,1,None,None,1,1,None,None,None,None,1,2
26/7/213,1.21,1.1,1.25,9.93,9.57,1.1,9.75,1.5,1.69,None,1,1,None,None,1,1,None,None,None,None,1,2
29/7/213,9.96,1.21,1.22,9.86,9.65,1,9.75,1.22,1.42,None,1,1,None,None,1,1,None,None,None,None,1,2
3/7/213,9.68,1.3,1.8,9.64,9.75,9.95,9.75,1.12,1.4,None,1,None,None,1,None,None,None,1,None,None,1,1
31/7/213,9.85,9.53,9.95,9.53,9.92,9.89,9.92,1.6,1.35,1,None,None,None,None,1,None,None,1,None,None,1,2
1/8/213,1,9.99,1.4,9.82,1.18,9.89,9.93,1.6,1.35,None,1,1,None,None,1,1,None,None,None,None,1,1
2/8/213,9.73,1.4,1.4,9.72,1.34,9.89,9.93,1.6,1.35,None,1,1,None,None,1,None,None,1,None,None,1,2
5/8/213,9.53,9.73,9.84,9.45,1.2,9.85,9.93,1.6,1.35,None,None,1,None,None,1,None,None,1,None,None,1,2
6/8/213,9.26,9.6,9.6,9.26,1.25,9.76,9.86,1.6,1.35,None,None,1,None,None,1,None,None,1,None,None,1,2
7/8/213,9.31,9.21,9.41,8.96,1.3,9.61,9.71,1.3,1.35,None,None,1,None,None,1,None,None,1,None,None,1,2
8/8/213,9.69,9.33,9.69,9.21,1.3,9.59,9.71,1.1,1.35,None,None,1,None,None,1,1,None,None,None,None,1,2
9/8/213,9.36,9.8,9.84,9.36,1.39,9.52,9.71,1.1,1.35,None,None,1,None,None,1,1,None,None,None,None,1,2
12/8/213,9.49,9.42,9.62,9.28,1.43,9.5,9.71,1,1.35,None,None,1,None,None,1,None,None,1,None,None,1,2
13/8/213,9.49,9.56,9.61,9.41,1.83,9.5,9.71,1.2,1.35,None,None,1,None,None,1,1,None,None,None,None,1,2
14/8/213,9.26,9.5,9.5,9.12,1.54,9.5,9.71,1.3,1.35,None,None,1,None,None,1,1,None,None,None,None,1,2
15/8/213,9.21,9.13,9.27,8.95,1.3,9.4,9.7,1.3,1.35,None,None,1,None,None,1,None,None,1,None,None,1,2
16/8/213,9.37,9.15,9.37,9.9,1.39,9.4,9.66,1.7,1.35,None,None,1,None,None,1,None,None,1,None,None,1,2
19/8/213,9.7,9.29,9.41,9.2,1.39,9.4,9.62,9.99,1.35,None,None,1,None,None,1,None,None,1,None,1,None,2
2/8/213,9.4,9.7,9.26,8.97,1.47,9.4,9.62,9.95,1.35,None,None,1,None,None,1,None,None,1,None,1,None,2
21/8/213,9.26,8.99,9.26,8.99,1.26,9.4,9.6,9.95,1.35,None,None,1,None,None,1,None,None,1,None,1,None,2
22/8/213,9.25,9.4,9.44,9.11,1.18,9.29,9.6,9.88,1.35,None,None,1,None,None,1,1,None,None,None,1,None,2
23/8/213,9.71,9.29,9.72,9.23,1.4,9.34,9.6,9.86,1.35,None,None,1,None,None,1,1,None,None,None,1,None,2
26/8/213,9.65,9.65,9.71,9.48,1.38,9.34,9.6,9.91,1.35,None,None,1,None,None,1,None,1,None,None,1,None,1
27/8/213,9.16,9.48,9.48,9.16,1.16,9.34,9.6,9.93,1.35,None,None,1,None,None,1,1,None,None,None,1,None,2
28/8/213,9.35,9.21,9.38,9.3,1.1,9.35,9.6,9.93,1.35,None,None,1,None,None,1,1,None,None,None,1,None,2
29/8/213,9.41,9.33,9.47,9.22,1.26,9.35,9.6,9.91,1.35,None,None,1,None,None,1,1,None,None,None,1,None,2
3/8/213,9.48,9.42,9.53,9.35,1.26,9.35,9.6,9.88,1.35,None,None,1,None,None,1,1,None,None,None,1,None,2
2/9/213,9.57,9.61,9.78,9.49,1.25,9.39,9.59,9.88,1.35,None,None,1,None,None,1,1,None,None,None,1,None,2
3/9/213,9.65,9.57,9.7,9.48,1.21,9.41,9.52,9.87,1.35,None,None,1,None,None,1,None,1,None,None,1,None,1
4/9/213,9.75,9.62,9.86,9.61,1.13,9.45,9.5,9.85,1.35,None,None,1,None,None,1,None,1,None,None,1,None,1
5/9/213,9.92,9.8,9.92,9.59,1.2,9.48,9.5,9.9,1.35,None,None,1,None,None,1,None,1,None,None,1,None,1
6/9/213,1.18,1,1.18,9.94,1.29,9.61,9.57,9.91,1.35,None,1,1,None,1,None,None,None,1,None,1,None,1
9/9/213,1.34,1.18,1.34,1.7,1.22,9.69,9.65,9.91,1.35,1,None,None,None,1,None,None,None,1,None,1,None,1
1/9/213,1.2,1.34,1.38,1.2,1.45,9.8,9.67,9.89,1.35,None,1,None,None,1,None,None,None,1,None,1,None,1
11/9/213,1.25,1.24,1.26,1.9,1.39,9.87,9.67,9.81,1.35,None,1,None,None,1,None,None,None,1,None,1,None,1
12/9/213,1.3,1.2,1.26,9.97,1.55,9.93,9.67,9.66,1.31,None,1,1,None,1,None,None,None,1,None,1,None,1
13/9/213,1.3,1.5,1.32,9.94,1.51,9.93,9.67,9.65,1.31,None,1,1,None,1,None,None,None,1,None,1,None,1
16/9/213,1.39,1.34,1.47,1.31,1.6,1.3,9.71,9.61,1.31,None,1,None,None,None,1,1,None,None,None,1,None,1
17/9/213,1.43,1.41,1.43,1.26,1.47,1.3,9.71,9.6,1.29,None,1,None,None,None,1,1,None,None,None,1,None,1
18/9/213,1.83,1.39,1.83,1.34,1.43,1.39,9.89,9.6,1.17,1,None,None,None,None,1,1,None,None,None,1,None,1
19/9/213,1.54,1.76,1.81,1.43,1.18,1.39,9.89,9.6,1.17,None,None,1,None,None,1,1,None,None,None,1,None,1
2/9/213,1.3,1.55,1.56,1.28,1.41,1.39,9.9,9.55,1.17,1,None,None,None,None,1,1,None,None,None,1,None,1
23/9/213,1.39,1.27,1.39,1.14,1.49,1.39,9.9,9.53,1.17,None,1,None,None,None,1,1,None,None,None,1,None,1
24/9/213,1.39,1.45,1.53,1.31,1.4,1.39,9.9,9.51,1,1,None,None,None,None,1,1,None,None,None,1,None,1
25/9/213,1.47,1.33,1.5,1.3,1.25,1.39,9.91,9.51,9.93,None,None,1,None,None,1,1,None,None,None,None,1,2
26/9/213,1.26,1.47,1.53,1.21,1.11,1.49,9.93,9.5,9.92,None,None,1,None,None,1,None,None,1,None,None,1,2
27/9/213,1.18,1.3,1.39,1.17,1.6,1.49,9.93,9.44,9.76,None,None,1,None,None,1,None,None,1,None,None,1,2
3/9/213,1.4,1.15,1.22,9.87,9.74,1.35,9.93,9.47,9.73,None,1,1,None,None,1,None,None,1,None,None,1,2
1/1/213,1.38,1.2,1.39,1.5,9.84,1.34,9.93,9.47,9.73,None,1,None,None,None,1,1,None,None,None,None,1,2
2/1/213,1.16,1.27,1.38,1.16,9.6,1.22,9.93,9.47,9.73,None,1,None,None,None,1,1,None,None,None,None,1,2
3/1/213,1.1,1.21,1.22,9.95,9.57,1.2,1.3,9.47,9.73,None,1,1,None,1,None,1,None,None,None,None,1,2
4/1/213,1.26,1.13,1.38,1.9,9.51,1.2,1.9,9.47,9.73,None,1,None,None,1,None,1,None,None,None,None,1,2
7/1/213,1.26,1.22,1.33,1.17,9.4,1.2,1.16,9.47,9.7,None,1,None,None,1,None,None,1,None,None,None,1,1
8/1/213,1.25,1.26,1.26,1.2,9.7,1.2,1.16,9.49,9.7,None,1,None,None,1,None,None,1,None,None,None,1,1
9/1/213,1.21,1.26,1.29,1.8,9.84,1.13,1.21,9.46,9.7,None,1,None,None,None,1,1,None,None,None,None,1,2
1/1/213,1.13,1.25,1.34,1.9,9.79,1.13,1.21,9.47,9.7,None,1,None,None,None,1,1,None,None,None,None,1,2
11/1/213,1.2,1.1,1.25,1.7,9.65,1.17,1.35,9.49,9.7,None,1,None,None,None,1,1,None,None,None,None,1,2
14/1/213,1.29,1.2,1.36,1.12,9.62,1.17,1.35,9.59,9.7,None,1,None,None,None,1,1,None,None,None,None,1,2
15/1/213,1.22,1.3,1.35,1.18,9.84,1.17,1.35,9.67,9.7,None,1,None,None,None,1,1,None,None,None,None,1,2
16/1/213,1.45,1.28,1.6,1.25,9.74,1.31,1.35,9.73,9.7,None,1,None,None,None,1,1,None,None,None,1,None,2
17/1/213,1.39,1.39,1.53,1.31,9.62,1.31,1.35,9.77,9.7,None,1,None,None,None,1,None,1,None,None,1,None,2
18/1/213,1.55,1.43,1.57,1.42,9.49,1.31,1.35,9.8,9.7,None,1,None,None,None,1,None,1,None,None,1,None,2
21/1/213,1.51,1.56,1.71,1.51,9.58,1.39,1.35,9.8,9.7,None,1,None,None,1,None,None,1,None,None,1,None,1
22/1/213,1.6,1.54,1.65,1.51,9.66,1.39,1.35,9.87,9.71,None,1,None,None,1,None,None,1,None,None,1,None,1
23/1/213,1.47,1.54,1.59,1.47,9.43,1.39,1.35,9.87,9.71,None,1,None,None,1,None,None,1,None,None,1,None,1
24/1/213,1.43,1.47,1.55,1.32,9.11,1.42,1.34,1.14,9.89,None,1,None,None,1,None,None,1,None,None,None,1,1
25/1/213,1.18,1.45,1.45,1.16,9.15,1.44,1.29,1.14,9.89,None,1,None,None,1,None,1,None,None,None,None,1,1
28/1/213,1.41,1.22,1.51,1.17,8.74,1.44,1.29,1.14,9.89,None,1,None,None,1,None,1,None,None,None,None,1,1
29/1/213,1.49,1.44,1.51,1.34,9.22,1.44,1.29,1.14,9.89,None,1,None,None,1,None,1,None,None,None,None,1,1
