Fechamento,Abertura,Maxima,Minima,Chikou,Tekan,Kinju,Senkou A,Senkou B,Chikou0,Chikou1,Chikou2,T/K 0,T/K 1,T/K 2,Preco X T/K 0,Preco X T/K 1,Preco X T/K 2,Kumo 0,Kumo 1,Kumo 2,Resultado
225.6,226.19,222.65,222.88,255.46,227.47,230.85,232.35,240.46,0,0,1,0,0,1,1,0,1,0,0,1,1
222.88,229.46,222.84,228.49,256.49,226.21,230.85,232.35,240.46,0,0,1,0,0,1,1,0,0,0,0,1,1
228.54,230.95,227.93,229.05,260.81,225.41,230.85,232.35,236.87,0,0,1,0,0,1,1,0,0,0,0,1,1
229,229.78,228.01,228.8,271.11,225.45,230.85,234,236.87,0,0,1,0,0,1,1,0,0,0,0,1,1
228.85,230.29,228.77,229.71,269.96,225.83,230.85,233.95,236.87,0,0,1,0,0,1,1,0,0,0,0,1,1
229.71,231.06,229.31,229.98,265.98,226.1,230.85,233.95,236.87,0,0,1,0,0,1,1,0,0,0,0,1,1
229.92,232.65,229.21,232.4,270.83,226.1,230.85,233.19,236.87,0,0,1,0,0,1,1,0,0,0,0,1,1
232.44,234.86,232,233.54,269.16,227.44,230.85,232.9,236.87,0,1,0,0,0,1,0,1,0,0,0,1,1
233.42,237.84,233.42,236.82,284.88,228.15,230.85,232.9,236.87,0,1,1,0,0,1,0,1,0,0,0,1,1
236.76,251.74,236.12,250.9,293.14,232.31,230.85,232.07,236.87,0,1,0,0,1,0,0,1,0,0,1,0,0
250.82,256.85,246.48,249.28,310.83,237.64,234.68,233.66,236.87,0,1,0,0,1,0,0,1,0,0,1,0,0
249.43,252.11,244.13,249.01,292.03,237.64,234.68,234.14,236.87,0,1,0,0,1,0,0,1,0,0,1,0,0
249.04,250.98,243.79,244.61,288.05,238.1,234.68,234.17,236.87,0,1,0,0,1,0,0,1,0,0,1,0,0
244.53,245.83,240.63,245.21,286.04,238.23,234.68,235.16,236.87,0,1,0,0,1,0,0,1,0,0,1,0,0
245.1,245.22,241.88,243.94,278.09,239.44,234.68,235.16,236.87,0,1,0,0,1,0,0,1,0,0,1,0,0
243.97,247.92,243.78,246.99,279.33,240.01,234.68,235.16,236.87,0,1,0,0,1,0,0,1,0,0,1,0,0
246.93,247.3,243.13,244.3,274.77,241.65,234.68,235.68,235.69,0,1,0,0,1,0,0,1,0,0,1,0,0
244.28,244.34,240.51,240.51,273.5,243.5,234.68,236.01,231.69,0,1,0,0,1,0,0,1,0,0,1,0,0
240.37,243.33,240.37,242.8,278.88,243.5,234.68,235.51,229.63,0,1,0,0,1,0,1,0,0,0,1,0,0
242.6,243.75,241.55,243.59,275.66,242.32,234.68,234.72,229.63,0,1,0,0,1,0,0,1,0,0,1,0,0
243.55,251.34,243.12,250.99,277.34,242.15,234.68,231.19,229.63,0,1,0,0,1,0,0,1,0,0,1,0,0
250.96,251.17,247.43,249.01,276,243.97,235.16,230.66,229.63,0,1,0,0,1,0,0,1,0,0,1,0,0
248.72,257.17,248.58,257.06,288.16,244.55,235.73,230.66,229.63,0,1,0,0,1,0,0,1,0,0,1,0,0
257.04,267.87,255.95,263.07,288.64,248.23,239.42,230.66,229.63,0,1,0,0,1,0,0,1,0,0,1,0,0
263.35,265.17,255.77,258.62,292.64,248.23,239.42,230.65,229.77,0,1,0,0,1,0,0,1,0,0,1,0,0
258.55,261.63,254.12,255.41,293.63,248.23,239.42,230.42,229.77,0,1,0,0,1,0,0,1,0,0,1,0,0
255.46,257.08,253.5,256.34,294.48,249.38,242.22,229.16,229.77,0,1,0,0,1,0,0,1,0,0,1,0,0
256.49,261.46,254.2,260.89,289.1,249.77,242.38,228.53,229.77,0,1,0,0,1,0,0,1,0,0,1,0,0
260.81,274.51,258.7,271.91,287.7,253.86,243.75,228.13,229.77,0,1,0,0,1,0,0,1,0,0,1,0,0
271.11,277.42,267.6,269.03,284.69,258.31,248.66,228.15,229.77,0,1,0,0,1,0,0,1,0,0,1,0,0
269.96,271.34,264.83,266.21,280.45,261.51,248.79,228.34,229.77,0,1,0,0,1,0,0,1,0,0,1,0,0
265.98,272.97,264.39,270.79,282.81,261.51,250,228.47,229.77,0,1,0,0,1,0,0,1,0,0,1,0,0
270.83,272.33,267.09,269.23,281.23,261.51,250.57,228.47,229.77,0,1,0,0,1,0,0,1,0,0,1,0,0
269.16,294.59,268.8,284.89,284.85,262.11,252.81,229.14,229.77,0,1,0,0,1,0,0,1,0,0,1,0,0
284.88,298.51,283.53,293.12,281.91,269.94,262.02,229.5,229.77,0,1,0,0,1,0,0,1,0,0,1,0,0
293.14,314.39,292.5,310.87,278.74,276.7,266.51,231.58,229.77,0,1,0,0,1,0,0,1,0,0,1,0,0
310.83,310.95,281.01,292.05,279.74,279.36,266.51,236.16,234.68,0,1,0,0,1,0,0,1,0,0,1,0,0
292.03,296.15,286.64,287.46,261.12,279.36,266.51,236.16,234.68,0,1,0,0,1,0,0,1,0,0,1,0,0
288.05,293.25,285.37,285.83,265.48,279.36,266.51,236.39,234.68,0,1,0,0,1,0,0,1,0,0,1,0,0
286.04,291.18,275.24,278.09,264.34,280.87,266.51,236.46,234.68,0,1,0,0,1,0,0,1,0,0,1,0,0
278.09,280.28,272.04,279.47,270.6,280.87,266.51,237.06,234.68,0,1,0,0,1,0,1,0,0,0,1,0,0
279.33,282.53,274.07,274.9,266.18,283.7,266.51,237.35,234.68,0,1,0,0,1,0,1,0,0,0,1,0,0
274.77,275.67,272.51,273.61,264.13,283.06,266.51,238.17,234.68,0,1,0,0,1,0,1,0,0,0,1,0,0
273.5,278.98,272.96,278.98,265.53,283.06,267.65,239.09,234.68,0,1,0,0,1,0,1,0,0,0,1,0,0
278.88,280.55,275.42,275.83,261.87,280.13,268.05,239.09,234.68,0,1,0,0,1,0,1,0,0,0,1,0,0
275.66,277.67,274.38,277.22,258.49,280.13,270.76,238.5,234.68,0,1,0,0,1,0,1,0,0,0,1,0,0
277.34,278.11,275.72,276.05,257.93,279.49,270.76,238.42,234.68,0,1,0,0,1,0,1,0,0,0,1,0,0
276,289.25,275.25,288.28,225.67,274.67,273.96,239.56,235.16,0,1,0,0,1,0,0,1,0,0,1,0,0
288.16,290.73,286,288.7,226.9,279.81,273.96,240.14,235.73,0,1,0,0,1,0,0,1,0,0,1,0,0
288.64,293.05,287.71,292.69,235.35,280.66,273.96,243.82,239.42,0,1,0,0,1,0,0,1,0,0,1,0,0
292.64,297.77,287.45,293.62,232.66,280.66,273.96,243.82,239.42,0,1,0,0,1,0,0,1,0,0,1,0,0
293.63,296.65,293.42,294.43,230.38,284.63,274.88,243.82,239.42,0,1,0,0,1,0,0,1,0,0,1,0,0
294.48,294.54,288.78,289.59,228.11,284.63,277.16,245.8,239.42,0,1,0,0,1,0,0,1,0,0,1,0,0
289.1,290.13,286.57,287.72,210.07,284.74,279.82,246.07,239.42,0,1,0,0,1,0,0,1,0,0,1,0,0
287.7,288.96,282.34,284.65,222.08,284.74,279.82,248.8,240.79,0,1,0,0,1,0,0,1,0,0,1,0,0
284.69,284.93,278.11,281.6,226.05,287.51,279.82,253.48,245.24,0,1,0,0,1,0,1,0,0,0,1,0,0
280.45,283.03,277.53,282.61,224.7,287.51,281.33,255.15,245.24,0,1,0,0,1,0,1,0,0,0,1,0,0
282.81,285.47,280.23,281.23,231.55,287.33,281.33,255.75,245.24,0,1,0,0,1,0,1,0,0,0,1,0,0
281.23,285.71,281.23,285.22,229.9,287.33,283.52,256.04,245.24,0,1,0,0,1,0,1,0,0,0,1,0,0
284.85,285.5,281.49,281.88,229.11,287.33,283.52,257.46,245.84,0,1,1,0,1,0,1,0,0,0,1,0,0
281.91,281.91,278.4,278.58,230.26,283.68,283.52,265.98,253.21,0,0,1,0,1,0,1,0,1,0,1,0,0
278.74,280.39,276.37,279.58,228.03,282.58,283.52,271.6,257.69,0,0,1,0,0,1,1,0,1,0,1,0,0
279.74,279.93,260.71,261,229.32,271.67,277.21,272.93,257.69,0,0,1,0,0,1,0,1,0,0,1,0,0
261.12,267,260.47,265.08,227.22,271.25,277.21,272.93,257.69,0,0,1,0,0,1,1,0,1,0,1,0,0
265.48,267.03,262.6,264.47,230.2,271.25,277.21,272.93,257.69,0,0,1,0,0,1,1,0,1,0,1,0,0
264.34,270.39,264.09,270.39,234.87,271.25,277.21,273.69,257.69,0,0,1,0,0,1,1,0,1,0,1,0,0
270.6,270.67,265.47,266.38,239.93,271.25,277.21,273.69,257.69,0,0,1,0,0,1,1,0,1,0,1,0,0
266.18,266.23,262.84,264.08,239.85,271.25,277.21,275.1,257.69,0,0,1,0,0,1,1,0,1,0,1,0,0
264.13,267.47,261.48,265.68,243.41,269.7,277.21,274.78,257.69,0,0,1,0,0,1,1,0,1,0,1,0,0
265.53,266.67,261.3,261.55,238.34,268.69,277.21,275.35,257.69,0,0,1,0,0,1,1,0,1,0,1,0,0
261.87,262.44,257.04,258.51,238.33,261.99,275.97,274.09,257.69,0,0,1,0,0,1,1,0,0,0,1,0,0
258.49,260.5,257.12,257.98,239.85,261.73,275.7,275.44,257.69,0,0,1,0,0,1,1,0,1,0,0,1,1
257.93,257.99,211.08,211.08,235.24,238.28,252.25,275.12,257.69,0,0,1,0,0,1,0,1,0,0,0,1,1
225.67,237.41,222.77,226.68,230.61,238.28,252.25,274.31,257.69,0,0,1,0,0,1,1,0,1,0,0,1,1
226.9,237.37,226.9,235.35,230.49,238.28,252.25,276.88,257.69,0,0,1,0,0,1,1,0,1,0,0,1,1
235.35,236.43,231.72,232.57,230.25,236.96,252.25,277.31,257.69,0,0,1,0,0,1,1,0,1,0,0,1,1
232.66,234.96,222.7,230.39,229.08,236.28,252.25,277.31,257.69,0,0,1,0,0,1,1,0,1,0,0,1,1
230.38,232.71,225.58,228.17,233.52,236.19,249.93,279.75,258.15,0,0,1,0,0,1,1,0,1,0,0,1,1
228.11,228.14,210.44,210.5,232.86,233.81,248.54,280.89,260.96,0,0,1,0,0,1,1,0,1,0,0,1,1
210.07,226.32,199.57,221.61,231.4,233.81,246.42,282.28,261.11,0,0,1,0,0,1,1,0,1,0,0,1,1
222.08,231.18,220.2,225.83,231.22,221.11,246,282.28,261.11,0,0,1,0,0,1,1,0,0,0,0,1,1
226.05,228.64,223.68,224.77,226.97,221.11,246,283.66,261.57,0,0,1,0,0,1,1,0,0,0,0,1,1
224.7,235.22,220.93,231.4,230.94,221.11,246,284.42,261.7,0,0,1,0,0,1,1,0,0,0,0,1,1
231.55,233.22,227.33,229.78,230.36,221.11,246,284.33,262.91,0,0,1,0,0,1,1,0,0,0,0,1,1
229.9,232.07,226.25,228.76,234.36,218.92,246,285.42,263.48,0,0,1,0,0,1,1,0,0,0,0,1,1
229.11,231.96,225.91,230.06,235.08,218.92,244.45,285.42,265.12,0,0,1,0,0,1,1,0,0,0,0,1,1
230.26,231.22,226.86,228.12,234.14,218.92,243.44,283.6,266.97,0,0,1,0,0,1,1,0,0,0,0,1,1
228.03,230.58,226.47,229.28,232.84,224.47,237.99,283.05,266.97,0,0,1,0,0,1,1,0,0,0,0,1,1
229.32,229.6,226.67,227.18,239.02,226.05,237.99,274.44,266.97,0,0,1,0,0,1,1,0,0,0,0,1,1
227.22,230.9,227.05,230.3,236.64,226.05,237.99,274.23,266.97,0,0,1,0,0,1,1,0,0,0,0,1,1
230.2,236.14,229.44,235.02,236,228.31,237.99,274.23,266.97,0,0,1,0,0,1,1,0,0,0,0,1,1
234.87,242.91,234.68,239.84,237.26,230.93,237.99,274.23,266.97,0,0,1,0,0,1,1,0,0,0,0,1,1
239.93,242.11,238.72,239.85,237.2,232.95,236.67,274.23,266.97,0,0,1,0,0,1,0,1,0,0,0,1,1
239.85,245.78,239.68,243.61,238.53,233.43,235.99,274.23,266.97,0,0,1,0,0,1,0,1,0,0,0,1,1
243.41,244.42,237.82,238.17,238.15,233.43,235.9,273.46,266.97,0,0,1,0,0,1,0,1,0,0,0,1,1
238.34,241.29,235.79,238.48,240.36,233.43,233.81,272.95,268.11,0,0,1,0,0,1,0,1,0,0,0,1,1
238.33,241.17,238.33,240.11,246.17,233.43,233.81,268.98,268.51,0,0,1,0,0,1,0,1,0,0,0,1,1
239.85,240.12,234.75,235.23,243.07,234.99,225.09,268.71,271.22,0,0,1,0,1,0,0,1,0,0,0,1,1
235.24,235.94,229.33,230.51,242.5,235.1,225.09,245.26,252.25,0,1,0,0,1,0,0,1,0,0,0,1,1
230.61,232.44,227.96,230.64,243.74,235.1,225.09,245.26,252.25,0,1,0,0,1,0,1,0,0,0,0,1,1
230.49,259.18,229.82,230.3,244.74,234.99,225.09,245.26,252.25,0,1,1,0,1,0,1,0,0,0,0,1,1
230.25,231.22,227.4,229.09,246.88,234.39,225.09,244.61,252.25,0,0,1,0,1,0,1,0,0,0,0,1,1
229.08,230.28,228.93,229.81,245.2,233.71,225.09,244.27,252.25,0,1,1,0,1,0,1,0,0,0,0,1,1
233.52,234.35,232.19,232.97,249.49,233.71,225.09,243.06,252.25,0,1,0,0,1,0,1,0,0,0,0,1,1
232.86,233.21,231.09,231.49,252.11,233.71,230.65,241.17,251.96,0,1,0,0,1,0,1,0,0,0,0,1,1
231.4,232.37,230.91,231.21,254.3,231.92,232.23,240.12,251.96,0,1,0,0,0,1,1,0,0,0,0,1,1
231.22,231.22,226.52,227.09,262.75,229.64,232.23,233.55,251.96,0,1,0,0,0,1,1,0,0,0,0,1,1
226.97,232.39,225.12,230.62,270.91,229.64,233.39,233.55,251.96,0,1,0,0,0,1,1,0,0,0,0,1,1
230.94,231.84,229.59,230.28,261.86,229.64,233.39,233.55,251.96,0,1,1,0,0,1,1,0,0,0,0,1,1
230.36,235.65,230.29,234.53,263.57,229.64,233.39,233.55,251.96,0,1,0,0,0,1,1,0,0,0,0,1,1
234.36,237.43,233.68,235.14,269.31,230.39,233.39,232.46,251.96,0,1,0,0,0,1,0,1,0,0,0,1,1
235.08,235.4,233.36,234.34,266.5,230.39,233.39,231.68,251.96,0,1,0,0,0,1,0,1,0,0,0,1,1
234.14,234.53,232.48,232.76,273.65,230.39,233.39,231.18,251.96,0,1,0,0,0,1,0,1,0,0,0,1,1
232.84,239.34,232.47,239.14,276.5,230.39,233.39,231.23,251.96,0,1,0,0,0,1,1,0,0,0,0,1,1
239.02,239.8,235.93,236.69,281.44,231.51,233.39,232.02,251.96,0,1,0,0,0,1,0,1,0,0,0,1,1
236.64,237.73,235.63,236.06,283.63,233.11,233.39,232.02,251.96,0,1,0,0,0,1,0,1,0,0,0,1,1
236,238.44,235.62,237.55,285.18,233.11,233.39,233.15,251.96,0,1,0,0,0,1,0,1,0,0,0,1,1
237.26,238.54,236.6,237.29,293.7,234.68,233.39,234.46,251.96,0,1,1,0,1,0,0,1,0,0,0,1,1
237.2,239.31,236.94,238.73,304.32,234.85,233.39,234.81,251.96,0,0,1,0,1,0,0,1,0,0,0,1,1
238.53,238.97,237.94,238.26,313.94,235.35,232.71,234.71,251.96,0,0,1,0,1,0,0,1,0,0,0,1,1
238.15,240.38,237.03,240.38,328.51,235.35,232.71,234.67,251.96,0,1,1,0,1,0,0,1,0,0,0,1,1
240.36,246.94,240.14,246.06,315,238.1,233.62,233.62,251.96,0,1,0,0,1,0,0,1,0,0,1,0,0
246.17,246.68,242.59,242.97,325.94,239.33,234.84,233.62,251.96,0,1,0,0,1,0,0,1,0,0,1,0,0
243.07,244.25,242.18,242.3,361.87,239.33,234.84,230.04,251.96,0,1,0,0,1,0,0,1,0,0,1,0,0
242.5,244.23,242.12,243.93,403.66,239.94,234.84,230.09,251.96,0,1,0,0,1,0,0,1,0,0,1,0,0
243.74,245.32,243.07,244.94,408.08,240.18,235.08,230.09,251.96,0,1,0,0,1,0,0,1,0,0,1,0,0
244.74,247.24,244.15,247.05,388.05,241.21,235.62,230.04,251.96,0,1,0,0,1,0,0,1,0,0,1,0,0
246.88,247.45,245.18,245.31,374.27,241.72,236.14,229.74,251.96,0,1,0,0,1,0,0,1,0,0,1,0,0
245.2,250.24,243.76,249.51,384.28,242.78,236.14,229.4,251.96,0,1,0,0,1,0,0,1,0,0,1,0,0
249.49,254.28,248.9,251.99,374.32,245.6,238,229.4,249.64,0,1,0,0,1,0,0,1,0,0,1,0,0
252.11,255.96,252.05,254.32,379.98,247.18,239.57,232.18,248.54,0,1,0,0,1,0,0,1,0,0,1,0,0
254.3,266.13,253.93,262.87,339.82,248.12,240.51,232.07,246.42,0,1,0,0,1,0,0,1,0,0,1,0,0
262.75,273.58,262.37,270.64,314.08,253.15,246.33,230.93,246,0,1,0,0,1,0,0,1,0,0,1,0,0
270.91,271.67,260.78,261.64,338.5,253.66,246.33,231.51,246,0,1,0,0,1,0,0,1,0,0,1,0,0
261.86,264.82,260.95,263.44,336.62,253.84,247.57,231.51,246,0,1,0,0,1,0,0,1,0,0,1,0,0
263.57,270.83,263.23,269.46,333.05,254.27,248,231.51,246,0,1,0,0,1,0,0,1,0,0,1,0,0
269.31,270.77,263.84,266.27,319.74,256.68,248.3,231.89,246,0,1,0,0,1,0,0,1,0,0,1,0,0
266.5,276.51,266.13,274.02,330.36,259.06,249.45,231.89,244.45,0,1,0,0,1,0,0,1,0,0,1,0,0
273.65,278.68,273.54,276.5,334.59,263.93,254.8,231.89,243.44,0,1,0,0,1,0,0,1,0,0,1,0,0
276.5,281.71,276.5,281.65,334.68,269.07,256.28,231.89,237.99,0,1,0,0,1,0,0,1,0,0,1,0,0
281.44,294.06,281.44,283.68,326.41,271.54,258.75,232.45,237.99,0,1,0,0,1,0,0,1,0,0,1,0,0
283.63,285.3,280.51,285.3,322.09,271.54,259.37,233.25,237.99,0,1,0,0,1,0,0,1,0,0,1,0,0
285.18,296.21,285.01,293.79,326.98,274.23,261.15,233.25,237.99,0,1,0,0,1,0,0,1,0,0,1,0,0
293.7,306.33,293.7,304.62,324.35,279.99,265.98,234.03,237.99,0,1,0,0,1,0,0,1,0,0,1,0,0
304.32,318.17,301.82,313.86,323.01,284.05,270.04,234.12,236.67,0,1,0,0,1,0,0,1,0,0,1,0,0
313.94,334.17,313.94,328.01,320.05,293.98,277.16,234.03,235.99,0,1,0,0,1,0,0,1,0,0,1,0,0
328.51,332.78,309.25,314.17,328.3,295.22,278.12,234.03,235.9,0,1,0,0,1,0,0,1,0,0,1,0,0
315,327.47,311.88,325.43,351.86,297.8,278.12,235.86,233.81,0,1,0,0,1,0,0,1,0,0,1,0,0
325.94,365.36,323.21,361.19,357.14,303.45,282.76,237.08,233.81,0,1,0,0,1,0,0,1,0,0,1,0,0
361.87,417.9,357.65,403.42,357.47,321.48,300.79,237.08,226.55,0,1,0,0,1,0,0,1,0,0,1,0,0
403.66,495.56,380.55,411.56,371.44,337.17,312.75,237.39,226.55,0,1,0,0,1,0,0,1,0,0,1,0,0
408.08,447.56,374.58,386.35,377.41,342.59,312.93,237.63,226.79,0,1,0,0,1,0,0,1,0,0,1,0,0
388.05,395.84,354.02,374.47,361.85,347.21,312.93,238.41,227.33,0,1,0,0,1,0,0,1,0,0,1,0,0
374.27,390.59,372.43,386.48,359.33,347.36,315.03,238.93,227.84,0,1,0,0,1,0,0,1,0,0,1,0,0
384.28,389.89,368.7,373.37,361.26,347.36,316.27,239.46,227.84,0,1,0,0,1,0,0,1,0,0,1,0,0
374.32,385.28,362.89,380.26,363.72,352.99,317.44,241.8,229.7,0,1,0,0,1,0,0,1,0,0,1,0,0
379.98,381.39,329.11,336.82,389.56,358.69,321.1,243.37,236.83,0,1,0,0,1,0,0,1,0,0,1,0,0
339.82,340.58,301,311.08,389.98,345.82,321.1,244.31,239.35,0,1,0,0,1,0,1,0,0,0,1,0,0
314.08,345.08,313.36,338.15,395.75,345.82,321.1,249.74,243.57,0,1,0,0,1,0,1,0,0,0,1,0,0
338.5,340.91,326.07,336.75,414.44,342.83,322,249.99,244.73,0,1,0,0,1,0,1,0,0,0,1,0,0
336.62,338.18,329.97,332.91,417.99,341.76,323.41,250.7,244.73,0,1,0,0,1,0,1,0,0,0,1,0,0
333.05,334.66,317.49,320.17,415.28,341.76,323.41,251.13,245.16,0,1,0,0,1,0,1,0,0,0,1,0,0
319.74,331.63,315.9,330.75,452.33,339.89,327.29,252.49,245.47,0,1,0,0,1,0,1,0,0,0,1,0,0
330.36,338.35,329.61,335.09,431.66,336.99,328.53,254.25,246.61,0,1,0,0,1,0,1,0,0,0,1,0,0
334.59,336.53,330.64,334.59,433.27,320.86,331.1,259.37,250.32,0,1,0,0,0,1,0,1,0,0,1,0,0
334.68,335.33,325.27,326.15,443.88,320.86,332.12,262.68,251.8,0,1,0,0,0,1,0,1,0,0,1,0,0
326.41,326.47,312.22,322.02,465.21,325.41,332.93,265.15,254.27,0,1,0,0,0,1,1,0,0,0,1,0,0
322.09,328.16,319.6,326.93,454.78,325.41,337.17,265.45,254.27,0,1,0,0,0,1,1,0,0,0,1,0,0
326.98,327.01,321.26,324.54,455.85,325.41,342.59,267.69,256.05,0,1,0,0,0,1,1,0,0,0,1,0,0
324.35,325.12,321.29,323.05,463.55,325.41,345.82,272.98,260.4,0,1,0,0,0,1,1,0,1,0,1,0,0
323.01,323.06,318.12,320.05,462.23,325.35,345.82,277.04,264.46,0,1,0,0,0,1,1,0,1,0,1,0,0
320.05,329.13,316.77,328.21,442.84,325.35,345.82,285.57,270.52,0,1,1,0,0,1,1,0,0,0,1,0,0
328.3,366.76,328.23,352.68,437.44,325.35,345.82,286.67,270.52,0,1,0,0,0,1,1,0,0,0,1,0,0
351.86,363.59,347.87,358.04,436.72,333.96,345.82,287.96,270.52,0,1,0,0,0,1,0,1,0,0,1,0,0
357.14,359.54,352.17,357.38,443.09,336.11,345.82,293.1,275.15,0,1,1,0,0,1,0,1,0,0,1,0,0
357.47,371.94,355.67,371.29,454.86,337.86,345.82,311.13,292.37,0,0,1,0,0,1,0,1,0,0,1,0,0
371.44,382.36,370.38,377.32,455.76,345.22,342.83,324.96,303.82,0,0,1,0,1,0,0,1,0,0,1,0,0
377.41,378.93,356.56,362.49,416.51,345.22,341.76,327.76,303.82,0,1,1,0,1,0,0,1,0,0,1,0,0
361.85,362.23,349.46,359.19,423.34,345.22,341.76,330.07,303.82,0,1,1,0,1,0,0,1,0,0,1,0,0
359.33,370.27,357.41,361.05,422.1,349.3,340.73,331.2,303.82,0,0,1,0,1,0,0,1,0,0,1,0,0
361.26,363.52,355.76,363.18,433.3,361.53,340.73,331.82,303.82,0,0,1,0,1,0,1,0,0,0,1,0,0
363.72,389.79,363.23,388.95,425.88,363.88,340.73,335.21,303.82,0,1,1,0,1,0,1,0,0,0,1,0,0
389.56,402.81,387.09,388.78,430.72,372.24,349.09,339.89,303.82,0,1,0,0,1,0,0,1,0,0,1,0,0
389.98,399.97,385.41,395.54,434.62,373.14,353.57,333.46,303.82,0,1,0,0,1,0,0,1,0,0,1,0,0
395.75,415.56,389.95,415.56,433.58,374.57,355,333.46,305.42,0,1,0,0,1,0,0,1,0,0,1,0,0
414.44,423.12,406.29,417.56,430.06,382.74,363.17,332.41,305.42,0,1,0,0,1,0,0,1,0,0,1,0,0
417.99,419.51,411.55,415.48,433.07,385.37,365.8,332.58,306.66,0,1,0,0,1,0,0,1,0,0,1,0,0
415.28,451.94,415.28,451.94,431.86,388.17,367.67,332.58,306.66,0,1,0,0,1,0,0,1,0,0,1,0,0
452.33,469.1,410.74,435,430.01,389.23,367.67,333.59,306.66,0,1,0,0,1,0,0,1,0,0,1,0,0
431.66,441.68,426.27,433.75,457.54,407.53,373.16,332.76,306.66,0,1,0,0,1,0,0,1,0,0,1,0,0
433.27,447.14,430.46,444.18,453.38,409.62,375.26,325.98,308.31,0,1,0,0,1,0,0,1,0,0,1,0,0
443.88,465.32,443.88,465.32,448.24,419.71,381.97,326.49,308.31,0,1,0,0,1,0,0,1,0,0,1,0,0
465.21,465.21,443.85,454.93,448.7,429.68,381.97,329.17,308.31,0,1,0,0,1,0,0,1,0,0,1,0,0
454.78,457.86,448.86,456.08,448.18,432.17,384.46,331.29,308.92,0,1,0,0,1,0,0,1,0,0,1,0,0
455.85,465.18,454.94,463.62,434.67,435.21,387.5,334,308.92,0,1,0,0,1,0,0,1,0,0,1,0,0
463.55,465.58,456.76,462.32,432.29,445.26,388.41,335.61,309.41,0,1,0,0,1,0,0,1,0,0,1,0,0
462.23,462.64,434.34,442.69,430.25,445.26,392.49,335.58,309.41,0,1,0,0,1,0,0,1,0,0,1,0,0
442.84,444.73,427.31,438.64,365.07,445.26,404.72,335.58,310.47,0,1,0,0,1,0,1,0,0,0,1,0,0
437.44,443.69,435.52,436.57,387.15,446.67,407.07,335.58,311.43,0,1,0,0,1,0,1,0,0,0,1,0,0
436.72,444.53,436.62,442.4,381.73,446.67,407.07,339.89,311.43,0,1,0,0,1,0,1,0,0,0,1,0,0
443.09,458.46,443.08,454.99,387.03,446.67,407.98,340.96,311.43,0,1,0,0,1,0,1,0,0,0,1,0,0
454.86,458.31,452.07,455.65,379.74,446.67,407.98,341.84,312.24,0,1,0,0,1,0,0,1,0,0,1,0,0
455.76,457.49,405.76,417.27,419.63,437.02,407.98,344.02,312.75,0,1,0,0,1,0,0,1,0,0,1,0,0
416.51,424.01,408.88,422.82,409.75,437.02,407.98,343.49,312.93,0,1,0,0,1,0,1,0,0,0,1,0,0
423.34,429.77,418.48,422.28,382.43,434.67,408.91,343.49,312.93,0,1,0,0,1,0,1,0,0,0,1,0,0
422.1,432.98,420.63,432.98,388.1,434.67,409.97,345.01,315.03,0,1,0,0,1,0,1,0,0,0,1,0,0
433.3,434.39,422.08,426.62,402.32,434.67,422.77,351.13,316.27,0,1,0,0,1,0,1,0,0,0,1,0,0
425.88,432.92,418.74,430.57,392,434.67,422.77,352.31,317.44,0,1,0,0,1,0,1,0,0,0,1,0,0
430.72,436.25,427.51,434.33,392.44,434.67,426.15,360.66,324.37,0,1,0,0,1,0,1,0,0,0,1,0,0
434.62,436.06,431.87,433.44,395.15,434.67,436.12,363.36,324.37,0,1,0,0,0,1,1,0,0,0,1,0,0
433.58,433.74,424.71,430.01,380.11,424.57,436.12,364.79,325.8,0,1,0,0,0,1,1,0,0,0,1,0,0
430.06,434.52,429.08,433.09,378.87,427.08,436.12,372.96,334.87,0,1,0,0,0,1,1,0,0,0,1,0,0
433.07,434.18,429.68,431.96,378.29,427.08,437.02,375.59,338.91,0,1,0,0,0,1,1,0,0,0,1,0,0
431.86,431.86,426.34,429.11,369.35,429.25,437.02,377.92,340.78,0,1,1,0,0,1,1,0,0,0,1,0,0
430.01,458.77,429.08,458.05,372.92,429.25,437.02,378.45,344.65,0,1,1,0,0,1,1,0,0,0,1,0,0
457.54,462.93,447.94,453.23,374.65,438.53,437.02,390.34,351.39,0,1,0,0,1,0,0,1,0,0,1,0,0
453.38,454.64,446.89,447.61,370.17,438.53,437.02,392.44,356.06,0,1,0,0,1,0,0,1,0,0,1,0,0
448.24,448.31,440.35,447.99,388.9,438.53,437.02,400.84,363.78,0,1,1,0,1,0,0,1,0,0,1,0,0
448.7,450.66,443.86,448.43,386.59,438.53,437.02,405.82,364.59,0,1,1,0,1,0,0,1,0,0,1,0,0
448.18,448.18,435.69,435.69,376.51,438.53,437.02,408.31,371.33,0,0,1,0,1,0,0,1,0,0,1,0,0
434.67,435.19,424.44,432.37,376.76,438.53,437.02,411.35,379.78,0,0,1,0,1,0,1,0,1,0,1,0,0
432.29,433.32,427.85,430.31,373.42,438.53,434.67,416.83,383.92,0,0,1,0,1,0,1,0,1,0,1,0,0
430.25,430.25,364.33,364.33,376.15,406.14,408.2,418.87,383.92,0,0,1,0,0,1,0,1,0,0,1,0,0
365.07,390.56,354.91,387.54,382.11,406.14,408.2,424.99,383.92,0,0,1,0,0,1,1,0,1,0,1,0,0
